date,time,Thread,Level,Component,Content
03/10,03:11:22.293,Thread 2,INFO ,b891b36a-01ae-4c28-b11f-257aaf04f6e8,Request 'PTP' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._000583.pool.root.1_1583796647' 
03/10,03:11:22.299,Thread 2,INFO ,b891b36a-01ae-4c28-b11f-257aaf04f6e8,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'acb09dba-7e5a-441b-87f9-c82ba2973ea6' 
03/10,03:11:22.352,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '9467ae4d-83d1-422c-87f8-5c7ce60489ee' 
03/10,03:11:22.352,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:11:22.591,Thread 52,INFO ,20934744-e913-4874-b49e-cdaf287c1efa,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '0beecf80-62c4-4e95-9858-2cf3e8d9ecea' 
03/10,03:11:22.592,Thread 52,INFO ,20934744-e913-4874-b49e-cdaf287c1efa,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:11:22.816,Thread 2,INFO ,b891b36a-01ae-4c28-b11f-257aaf04f6e8,Request 'PTP status' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'acb09dba-7e5a-441b-87f9-c82ba2973ea6' 
03/10,03:11:22.817,Thread 2,INFO ,b891b36a-01ae-4c28-b11f-257aaf04f6e8,Result for request 'PTP status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:11:22.870,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '9467ae4d-83d1-422c-87f8-5c7ce60489ee' 
03/10,03:11:22.870,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Result for request 'PTP status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:11:23.080,Thread 15,INFO ,85a88efa-ee6c-4b23-a33f-8ae56b58e030,Request 'PTG status' from Client IP='2620:0:210:1::1d' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '335b704a-a36f-4003-bfc8-f5c72b1c7ed9' 
03/10,03:11:23.081,Thread 15,INFO ,85a88efa-ee6c-4b23-a33f-8ae56b58e030,Result for request 'PTG status' is 'SRM_SUCCESS' 
03/10,03:11:23.107,Thread 59,INFO ,91a06d92-5654-48a8-967d-5040abdbefe1,process_request : Connection from IP 
03/10,03:11:23.109,Thread 52,INFO ,20934744-e913-4874-b49e-cdaf287c1efa,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '0beecf80-62c4-4e95-9858-2cf3e8d9ecea' 
03/10,03:11:23.110,Thread 52,INFO ,20934744-e913-4874-b49e-cdaf287c1efa,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:11:23.189,Thread 4,INFO ,84d57cd0-534a-4182-b583-954bcf8c04b3,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '5801e4e0-7780-49aa-8c2d-3e370426b360' 
03/10,03:11:23.190,Thread 4,INFO ,84d57cd0-534a-4182-b583-954bcf8c04b3,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:11:23.335,Thread 2,INFO ,b891b36a-01ae-4c28-b11f-257aaf04f6e8,Request 'PTP status' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'acb09dba-7e5a-441b-87f9-c82ba2973ea6' 
03/10,03:11:23.336,Thread 2,INFO ,b891b36a-01ae-4c28-b11f-257aaf04f6e8,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:11:23.889,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '9467ae4d-83d1-422c-87f8-5c7ce60489ee' 
03/10,03:11:23.890,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:11:24.692,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,process_request : Connection from IP 
03/10,03:11:24.774,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:24.775,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:11:24.782,Thread 4,INFO ,84d57cd0-534a-4182-b583-954bcf8c04b3,ns1__srmPutDone : Request: Put done. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/c4/57/EVNT.20604349._005527.pool.root.1. token: 5801e4e0-7780-49aa-8c2d-3e370426b360 
03/10,03:11:24.798,Thread 4,INFO ,84d57cd0-534a-4182-b583-954bcf8c04b3,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:11:24.804,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/22/94/step14.41391.77195.recon.ESD.70662.29084 
03/10,03:11:24.809,Thread 4,INFO ,84d57cd0-534a-4182-b583-954bcf8c04b3,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:24.825,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Rm' is 'SRM_FAILURE' 
03/10,03:11:24.841,Thread 4,INFO ,84d57cd0-534a-4182-b583-954bcf8c04b3,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:24.849,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:24.865,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:24.890,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATADISK 
03/10,03:11:24.891,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:11:24.915,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Request 'PTP' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/22/94/step14.41391.77195.recon.ESD.70662.29084' 
03/10,03:11:24.922,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: 'b5a9172e-70e1-4ef2-9161-69edca440e43' 
03/10,03:11:25.188,Thread 6,INFO ,a591b062-375e-47a7-a398-62cb27467686,process_request : Connection from IP 
03/10,03:11:25.254,Thread 6,INFO ,a591b062-375e-47a7-a398-62cb27467686,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:25.270,Thread 6,INFO ,a591b062-375e-47a7-a398-62cb27467686,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:25.446,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Request 'PTP status' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'b5a9172e-70e1-4ef2-9161-69edca440e43' 
03/10,03:11:25.446,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:11:25.970,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Request 'PTP status' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'b5a9172e-70e1-4ef2-9161-69edca440e43' 
03/10,03:11:25.971,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:11:26.995,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Request 'PTP status' from Client IP='2001:1458:d00:9::100:70' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token 'b5a9172e-70e1-4ef2-9161-69edca440e43' 
03/10,03:11:26.995,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:11:28.103,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,ns1__srmPutDone : Request: Put done. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/7e/40/EVNT.20604292._011891.pool.root.1. token: 9467ae4d-83d1-422c-87f8-5c7ce60489ee 
03/10,03:11:28.117,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:11:28.135,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:28.156,Thread 28,INFO ,9c564980-497c-4147-af8c-e20bda1b6364,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:28.265,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmPutDone : Request: Put done. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/22/94/step14.41391.77195.recon.ESD.70662.29084. token: b5a9172e-70e1-4ef2-9161-69edca440e43 
03/10,03:11:28.279,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:11:28.303,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:28.321,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:28.346,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:28.361,Thread 18,INFO ,0fadd75c-02ca-44bb-9993-8364e5e69b8a,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:28.686,Thread 60,INFO ,7598e44d-d723-4e91-aaa7-8560c61f2aef,process_request : Connection from IP 
03/10,03:11:28.752,Thread 60,INFO ,7598e44d-d723-4e91-aaa7-8560c61f2aef,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:28.768,Thread 60,INFO ,7598e44d-d723-4e91-aaa7-8560c61f2aef,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:28.900,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,process_request : Connection from IP 
03/10,03:11:28.967,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,ns1__srmPutDone : Request: Put done. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._002022.pool.root.1_1583796618. token: fe45e3d2-005b-4db9-bb2b-4a3a512a0cd9 
03/10,03:11:28.985,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:11:29.003,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:29.019,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:29.037,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,ns1__srmRm : Request: Rm. IP: 2001:1458:d00:9::100:70. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._002022.pool.root.1_1583796618 
03/10,03:11:29.054,Thread 51,INFO ,8fb3d957-e621-413b-b229-3ac16b908598,Result for request 'Rm' is 'SRM_SUCCESS' 
03/10,03:11:29.849,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,process_request : Connection from IP 
03/10,03:11:29.915,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmPing : Request: Ping. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:29.917,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:11:29.941,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmRm : Request: Rm. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/26/55/step14.41391.77195.recon.ESD.70662.1196 
03/10,03:11:29.957,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Rm' is 'SRM_FAILURE' 
03/10,03:11:29.975,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:29.990,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:30.008,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmGetSpaceTokens : Request: Get space tokens. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. space token description: ATLASDATADISK 
03/10,03:11:30.011,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Get space tokens' is 'SRM_SUCCESS' 
03/10,03:11:30.028,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Request 'PTP' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/26/55/step14.41391.77195.recon.ESD.70662.1196' 
03/10,03:11:30.035,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'PTP' is 'SRM_REQUEST_QUEUED'. # Produced request token: '2cb64c95-7915-4f7a-b6d7-b11e1cfd028b' 
03/10,03:11:30.552,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '2cb64c95-7915-4f7a-b6d7-b11e1cfd028b' 
03/10,03:11:30.553,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'PTP status' is 'SRM_REQUEST_QUEUED' 
03/10,03:11:31.070,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Request 'PTP status' from Client IP='2001:1458:201:e3::100:dd' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '2cb64c95-7915-4f7a-b6d7-b11e1cfd028b' 
03/10,03:11:31.071,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'PTP status' is 'SRM_SUCCESS' 
03/10,03:11:31.570,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmPutDone : Request: Put done. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/tests/26/55/step14.41391.77195.recon.ESD.70662.1196. token: 2cb64c95-7915-4f7a-b6d7-b11e1cfd028b 
03/10,03:11:31.587,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:11:31.591,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,process_request : Connection from IP 
03/10,03:11:31.605,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:31.623,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:31.641,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:31.658,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:14::162. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:31.661,Thread 27,INFO ,662b5fe9-8f89-4630-882c-84d478cadf5d,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:31.680,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:31.698,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,ns1__srmPing : Request: Ping. IP: 2001:1458:d00:14::162. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:31.699,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'Ping' is 'SRM_SUCCESS' 
03/10,03:11:31.717,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:14::162. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:31.733,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:31.751,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,ns1__srmLs : Request: Ls. IP: 2001:1458:d00:14::162. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
03/10,03:11:31.770,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'Ls' is 'SRM_SUCCESS' 
03/10,03:11:31.789,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Request 'PTG' from Client IP='2001:1458:d00:14::162' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested '1' SURL(s): 'srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatadisk/rucio/mc15_13TeV/04/3c/EVNT.20604347._005090.pool.root.1' 
03/10,03:11:31.795,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'PTG' is 'SRM_REQUEST_QUEUED'. # Produced request token: '87022a7c-6dbe-4e97-8dc6-992e55d70c2a' 
03/10,03:11:32.313,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Request 'PTG status' from Client IP='2001:1458:d00:14::162' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '87022a7c-6dbe-4e97-8dc6-992e55d70c2a' 
03/10,03:11:32.313,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'PTG status' is 'SRM_REQUEST_QUEUED' 
03/10,03:11:32.831,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Request 'PTG status' from Client IP='2001:1458:d00:14::162' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '87022a7c-6dbe-4e97-8dc6-992e55d70c2a' 
03/10,03:11:32.834,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'PTG status' is 'SRM_REQUEST_INPROGRESS' 
03/10,03:11:33.852,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Request 'PTG status' from Client IP='2001:1458:d00:14::162' Client DN='/DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management' # Requested token '87022a7c-6dbe-4e97-8dc6-992e55d70c2a' 
03/10,03:11:33.853,Thread 40,INFO ,d00023e5-3bc8-4032-86be-5055a816b79e,Result for request 'PTG status' is 'SRM_SUCCESS' 
03/10,03:11:35.384,Thread 41,INFO ,cb043f06-3b7e-435b-a0f6-a229b8dd5f39,process_request : Connection from IP 
03/10,03:11:35.452,Thread 41,INFO ,cb043f06-3b7e-435b-a0f6-a229b8dd5f39,ns1__srmPutDone : Request: Put done. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management. surl(s): srm://storm-fe.cr.cnaf.infn.it/atlas/atlasdatatape/data17_13TeV/DRAW_RPVLL/r11782/data17_13TeV.00334842.physics_Main.recon.DRAW_RPVLL.r11782_tid20624485_00/DRAW_RPVLL.20624485._001678.pool.root.1_1583796310. token: 0beecf80-62c4-4e95-9858-2cf3e8d9ecea 
03/10,03:11:35.471,Thread 41,INFO ,cb043f06-3b7e-435b-a0f6-a229b8dd5f39,Result for request 'Put done' is 'SRM_SUCCESS' 
03/10,03:11:35.490,Thread 41,INFO ,cb043f06-3b7e-435b-a0f6-a229b8dd5f39,ns1__srmLs : Request: Ls. IP: 2001:1458:201:e3::100:dd. Client DN: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management 
